isoformID	chrom	startCoor0based	endCoor	geneStrand	geneID	geneName	blockCount	blockSize	blockStarts	refMapLen	blockType	blockAnno	isKnownSS	isKnownFSJ	canoFSJMotif	isKnownExon	isKnownBSJ	isCanoBSJ	canoBSJMotif	BSJCate	FSJCate	readCount	readIDs	isoCirc_coords	bsj_region
chr2|203366876|203367044|1|168|0	chr2	203366876	203367044	+,+,+,+,+,+,+,+,+,+,+,+	ENSG00000138443,F8WAL6,Q9NYB9,F8WAZ8,E9PEZ7,F8WAU3,A0A0C4DG21,F8WEB9,E7EP65,ENST00000376135.5,E7EW77,ABI2	ENSG00000138443,F8WAL6,Q9NYB9,F8WAZ8,E9PEZ7,F8WAU3,A0A0C4DG21,F8WEB9,E7EP65,ENST00000376135.5,E7EW77,ABI2	1	168	0	168	N	ENST00000295851:E2(168);ENST00000261016:I(4)+E2(164);ENST00000261018:E2(168);ENST00000261017:E2(168);ENST00000447762:E3(168);ENST00000441061:E2(168);ENST00000416001:E2(120)+I(48);ENST00000430418:E2(168);ENST00000425253:E3(81)+I(87);ENST00000424558:E2(168);ENST00000413635:E3(168);ENST00000431886:E2(168);ENST00000444584:I(7)+E2(161);ENST00000417864:E2(168);ENST00000494215:E2(168);ENST00000376135:E2(168);ENST00000422511:E2(168);ENST00000261016.10:I(4)+E2(164);ENST00000261018.11:E2(168);ENST00000261017.9:E2(168);ENST00000447762.5:E3(168);ENST00000416001.5:E2(120)+I(48);ENST00000430418.5:E2(168);ENST00000425253.1:E3(81)+I(87);ENST00000295851.10:E2(168);ENST00000413635.5:E3(168);ENST00000424558.5:E2(168);ENST00000431886.5:E2(168);ENST00000444584.1:I(7)+E2(161);ENST00000417864.5:E2(168);ENST00000494215.1:E2(168);ENST00000376135.5:E2(168);ENST00000422511.6:E2(168);ENST00000441061.5:I(46)+E1(122);XM_011510473.3:E2(168);NM_001375751.1:I(4)+E2(164);NM_001375668.1:I(4)+E2(164);NM_001375748.1:I(4)+E2(164);NM_001375667.1:I(4)+E2(164);NM_001375735.1:I(4)+E2(164);NM_001375734.1:I(4)+E2(164);NM_001375695.1:I(4)+E2(164);NM_001375742.1:I(4)+E2(164);NM_001375750.1:I(4)+E2(164);NM_001375664.1:I(4)+E2(164);NM_001375711.1:I(4)+E2(164);NM_001375662.1:I(4)+E2(164);NM_001375754.1:I(4)+E2(164);NM_001282932.2:I(4)+E2(164);NM_001375749.1:E2(168);NM_001375736.1:E2(168);NM_001375746.1:E2(168);NM_001375744.1:E2(168);NM_001375739.1:E2(168);NM_001375726.1:E2(168);NM_001375737.1:E2(168);NM_001375724.1:E2(168);NM_001375699.1:E2(168);NM_001375684.1:E2(168);NM_001375740.1:E2(168);NM_001375755.1:E2(168);NM_001375738.1:E2(168);NM_001375725.1:E2(168);NM_001375723.1:E2(168);NM_001375698.1:E2(168);NM_001375683.1:E2(168);NM_001375709.1:E2(168);NM_001375707.1:E2(168);NM_001375690.1:E2(168);NM_001375689.1:E2(168);NM_001375687.1:E2(168);NM_001375710.1:E2(168);NM_001375708.1:E2(168);NM_001375706.1:E2(168);NM_001375688.1:E2(168);NM_001375704.1:E2(168);NM_001375686.1:E2(168);NM_005759.7:E2(168);NM_001375696.1:E2(168);NM_001282926.3:E2(168);NM_001375675.1:E2(168);NM_001375693.1:E2(168);NM_001375681.1:E2(168);NM_001375712.1:E2(168);NM_001375692.1:E2(168);NM_001375682.1:E2(168);NM_001375680.1:E2(168);NM_001375685.1:E2(168);NM_001375678.1:E2(168);NM_001375677.1:E2(168);NM_001375674.1:E2(168);NM_001375671.1:E2(168);NM_001282925.3:E2(168);NM_001375673.1:E2(168);NM_001375672.1:E2(168);NM_001375670.1:E2(168);NM_001375676.1:E2(168);NM_001375747.1:E2(168);NM_001375722.1:E2(168);NM_001282927.2:E2(168);NM_001375721.1:E2(168);NM_001375717.1:E2(168);NM_001375691.1:E2(168);NM_001375679.1:E2(168);NM_001375753.1:E3(168);NM_001375669.1:E3(168);NM_001375666.1:E3(168);NM_001375745.1:E3(168);NM_001375729.1:E3(168);NM_001375665.1:E3(168);NM_001375727.1:E3(168);NM_001375663.1:E3(168);NM_001375719.1:E3(168);XM_017003138.2:E2(168);XM_017003144.2:E2(168);XM_006712182.3:E2(168);XM_006712181.3:E2(168);XM_006712180.3:E2(168);XM_017003133.2:E2(168);XM_017003132.2:E2(168);XM_017003143.1:E2(168);XM_024452511.1:E2(168);NR_164717.1:I(4)+E2(164);NR_164704.1:E2(120)+I(48);NR_164718.1:E2(168);NR_164716.1:E2(168);NR_164706.1:E2(168);NR_164709.1:E2(168);NR_164708.1:E2(168);NR_164711.1:E2(168);NR_164712.1:E2(168);NR_164707.1:E2(168);NR_164714.1:E2(168);NR_164715.1:E2(168);NR_164705.1:E2(168);NR_164713.1:E2(168);XR_001738583.1:E2(168);XR_001738584.2:E2(168);NM_001282925:E2(168);NM_001282926:E2(168);NM_001282927:E2(168);NM_001282932:I(4)+E2(164);NM_001375662:I(4)+E2(164);NM_001375663:E3(168);NM_001375664:I(4)+E2(164);NM_001375665:E3(168);NM_001375666:E3(168);NM_001375667:I(4)+E2(164);NM_001375668:I(4)+E2(164);NM_001375669:E3(168);NM_001375670:E2(168);NM_001375671:E2(168);NM_001375672:E2(168);NM_001375673:E2(168);NM_001375674:E2(168);NM_001375675:E2(168);NM_001375676:E2(168);NM_001375677:E2(168);NM_001375678:E2(168);NM_001375679:E2(168);NM_001375680:E2(168);NM_001375681:E2(168);NM_001375682:E2(168);NM_001375683:E2(168);NM_001375684:E2(168);NM_001375685:E2(168);NM_001375686:E2(168);NM_001375687:E2(168);NM_001375688:E2(168);NM_001375689:E2(168);NM_001375690:E2(168);NM_001375691:E2(168);NM_001375692:E2(168);NM_001375693:E2(168);NM_001375695:I(4)+E2(164);NM_001375696:E2(168);NM_001375698:E2(168);NM_001375699:E2(168);NM_001375704:E2(168);NM_001375706:E2(168);NM_001375707:E2(168);NM_001375708:E2(168);NM_001375709:E2(168);NM_001375710:E2(168);NM_001375711:I(4)+E2(164);NM_001375712:E2(168);NM_001375717:E2(168);NM_001375719:E3(168);NM_001375721:E2(168);NM_001375722:E2(168);NM_001375723:E2(168);NM_001375724:E2(168);NM_001375725:E2(168);NM_001375726:E2(168);NM_001375727:E3(168);NM_001375729:E3(168);NM_001375734:I(4)+E2(164);NM_001375735:I(4)+E2(164);NM_001375736:E2(168);NM_001375737:E2(168);NM_001375738:E2(168);NM_001375739:E2(168);NM_001375740:E2(168);NM_001375742:I(4)+E2(164);NM_001375744:E2(168);NM_001375745:E3(168);NM_001375746:E2(168);NM_001375747:E2(168);NM_001375748:I(4)+E2(164);NM_001375749:E2(168);NM_001375750:I(4)+E2(164);NM_001375751:I(4)+E2(164);NM_001375753:E3(168);NM_001375754:I(4)+E2(164);NM_001375755:E2(168);NM_005759:E2(168);NR_164704:E2(120)+I(48);NR_164705:E2(168);NR_164706:E2(168);NR_164707:E2(168);NR_164708:E2(168);NR_164709:E2(168);NR_164711:E2(168);NR_164712:E2(168);NR_164713:E2(168);NR_164714:E2(168);NR_164715:E2(168);NR_164716:E2(168);NR_164717:I(4)+E2(164);NR_164718:E2(168)	True,True	NA	NA	True	False	True	+GT/AG	NIC	FSM	1	97cf8750-993f-4048-87ab-6453e272e7c6	chr220336687620336704411680	chr2:203366876:203367044
chr2|220740283|220740379|1|96|0	chr2	220740283	220740379	+,+,+	LOC105373896,XLOC_001873,ENST00000670511.1	LOC105373896,XLOC_001873,ENST00000670511.1	1	96	0	96	N	ENST00000670511.1:E6(96);XR_001739890.2:I(1)+E1(95);TCONS_00004035:I(20)+E1(76)	True,True	NA	NA	False	False	True	+GT/AG	NIC	FSM	1	4a9c4deb-40a8-4a5b-af7c-5f25a68619f0	chr22207402832207403791960	chr2:220740283:220740379
chr2|231711910|231712516|2|73,74|0,532	chr2	231711910	231712516	+,+,+,+,+,+,+,+,+,+	ENSG00000187514,ENST00000466801.5,F8WCE8,B8ZZA1,Q53S24,P06454,ENST00000481928.1,B8ZZW7,H7C2N1,PTMA	ENSG00000187514,ENST00000466801.5,F8WCE8,B8ZZA1,Q53S24,P06454,ENST00000481928.1,B8ZZW7,H7C2N1,PTMA	2	73,74	0,532	147	N,N	ENST00000466801:E3(73);ENST00000448874:E3(73);ENST00000409321:E4(73);ENST00000409115:E3(73);ENST00000341369:E3(73);ENST00000481928:E2(73);ENST00000468027:E3(73);ENST00000409683:E3(73);ENST00000410064:E3(73);ENST00000612829:E5(73);ENST00000412128:E3(73);ENST00000467816:E2(68)+I(5);ENST00000466801.5:E3(73);ENST00000448874.5:E3(73);ENST00000409321.5:E4(73);ENST00000409115.7:E3(73);ENST00000341369.11:E3(73);ENST00000468027.5:E3(73);ENST00000481928.1:E2(73);ENST00000409683.5:E3(73);ENST00000410064.5:E3(73);ENST00000412128.1:E3(73);ENST00000467816.1:E2(68)+I(5);NM_002823.5:E3(73);NM_001099285.2:E3(73);NM_001099285:E3(73);NM_002823:E3(73),ENST00000466801:E4(74);ENST00000448874:E4(74);ENST00000409321:E5(74);ENST00000409115:E4(74);ENST00000341369:E4(74);ENST00000481928:E3(74);ENST00000468027:E4(74);ENST00000409683:I(9)+E4(65);ENST00000410064:E4(74);ENST00000612829:E6(74);ENST00000412128:E4(74);ENST00000466801.5:E4(74);ENST00000448874.5:E4(74);ENST00000409321.5:E5(74);ENST00000409115.7:E4(74);ENST00000341369.11:E4(74);ENST00000468027.5:E4(74);ENST00000481928.1:E3(74);ENST00000409683.5:I(9)+E4(65);ENST00000410064.5:E4(74);ENST00000412128.1:E4(74);NM_002823.5:E4(74);NM_001099285.2:E4(74);NM_001099285:E4(74);NM_002823:E4(74)	False,True,True,True	True	+GT/AG	False,True	False	True	+GT/AG	NNC	FSM	1	fdaba92d-e65d-4dbc-97ba-3b0dd5970c62	chr2231711910231712516273,740,532	chr2:231711910:231712516
chr2|240465472|240465648|1|176|0	chr2	240465472	240465648	+,+,+,+,+,+,+	ENSG00000063660,P35052,ENST00000469694.5,H7C410,ENST00000495100.1,H7BZL4,GPC1	ENSG00000063660,P35052,ENST00000469694.5,H7C410,ENST00000495100.1,H7BZL4,GPC1	1	176	0	176	N	ENST00000264039:E8(176);ENST00000469694:E7(176);ENST00000420138:E8(176);ENST00000495100:E6(176);ENST00000455111:E5(176);ENST00000466624:I(54)+E1(122);ENST00000264039.7:E8(176);ENST00000469694.5:E7(176);ENST00000420138.5:E8(176);ENST00000495100.1:E6(176);ENST00000455111.1:E5(176);ENST00000466624.1:I(54)+E1(122);XM_011510976.2:E8(176);NM_002081.3:E8(176);NM_002081:E8(176)	True,True	NA	NA	True	False	True	+GT/AG	NIC	FSM	1	bc109f59-2e97-4a6d-a1b3-dcda7639a06b	chr224046547224046564811760	chr2:240465472:240465648
chr2|71355718|71370005|2|62,96|0,14191	chr2	71355718	71370005	+,+,+	ENSG00000075292,Q14966,ZNF638	ENSG00000075292,Q14966,ZNF638	2	62,96	0,14191	158	N,N	ENST00000494621:E2(62);ENST00000410075:E3(62);ENST00000466330:E2(62);ENST00000464375:E2(62);ENST00000475743:E2(62);ENST00000409544:E3(62);ENST00000264447:E3(62);ENST00000494621.5:E2(62);ENST00000410075.5:E3(62);ENST00000466330.5:E2(62);ENST00000464375.5:E2(62);ENST00000475743.1:E2(62);ENST00000409544.5:E3(62);ENST00000264447.9:E3(62);NM_001014972.3:E3(62);NM_001252612.2:E3(62);NM_001252613.2:E3(62);NM_014497.5:E3(62);NM_014497:E3(62);NM_001014972:E3(62);NM_001252612:E3(62);NM_001252613:E3(62),ENST00000410075:E8(96);ENST00000409544:E8(96);ENST00000264447:E8(96);ENST00000601581:E3(96);ENST00000410075.5:E8(96);ENST00000409544.5:E8(96);ENST00000264447.9:E8(96);ENST00000601581.3:E3(96);NM_001014972.3:E8(96);NM_001252612.2:E8(96);NM_001252613.2:E8(96);NM_014497.5:E8(96);NM_014497:E8(96);NM_001014972:E8(96);NM_001252612:E8(96);NM_001252613:E8(96)	True,True,False,True	False	+GT/AG	True,False	True	True	+GT/AG	FSM	NNC	2	2775fa6f-e445-4732-a745-048632065fe4,9c508b14-568c-416e-afad-142504c0edc4	chr27135571871370005262,960,14191	chr2:71355718:71370005
chr20|2986764|2988474|2|41,124|0,1586	chr20	2986764	2988474	+,+,+,+	ENSG00000132670,P18433,Q5JWG0,PTPRA	ENSG00000132670,P18433,Q5JWG0,PTPRA	2	41,124	0,1586	165	N,N	ENST00000380393:E11(41);ENST00000455631:E4(41);ENST00000216877:E6(41);ENST00000399903:E7(41);ENST00000318266:E7(41);ENST00000430705:E7(41);ENST00000356147:E6(41);ENST00000380393.7:E11(41);ENST00000455631.5:E4(41);ENST00000216877.10:E6(41);ENST00000399903.6:E7(41);ENST00000430705.5:E7(41);ENST00000318266.9:E7(41);ENST00000356147.3:E6(41);NM_001385311.1:E4(41);NM_001385308.1:E5(41);NM_001385307.1:E6(41);NM_001385318.1:E5(41);NM_001385313.1:E5(41);NM_001385310.1:E5(41);NM_001385304.1:E5(41);NM_001388322.1:E5(41);NM_001385303.1:E6(41);NM_001385316.1:E5(41);NM_001385317.1:E5(41);NM_001385321.1:E6(41);NM_001385315.1:E6(41);NM_001385312.1:E6(41);NM_080840.3:E6(41);NM_001388323.1:E6(41);NM_001385319.1:E7(41);NM_001385314.1:E7(41);NM_001385305.1:E7(41);NM_001388324.1:E7(41);NM_080841.3:E7(41);NM_001388320.1:E8(41);NM_001385302.1:E7(41);NM_001385320.1:E8(41);NM_001385306.1:E8(41);NM_001388321.1:E7(41);NM_002836.4:E11(41);NR_170936.1:E6(41);NM_080840:E6(41);NM_080841:E6(41);NM_002836:E11(41),ENST00000380393:E13(124);ENST00000455631:E6(124);ENST00000216877:E8(124);ENST00000399903:E9(124);ENST00000318266:E9(124);ENST00000356147:E8(124);ENST00000380393.7:E13(124);ENST00000455631.5:E6(124);ENST00000216877.10:E8(124);ENST00000399903.6:E9(124);ENST00000318266.9:E9(124);ENST00000356147.3:E8(124);NM_001385311.1:E6(124);NM_001385308.1:E7(124);NM_001385307.1:E8(124);NM_001385318.1:E7(124);NM_001385313.1:E7(124);NM_001385310.1:E7(124);NM_001385304.1:E7(124);NM_001388322.1:E7(124);NM_001385303.1:E8(124);NM_001385316.1:E7(124);NM_001385317.1:E7(124);NM_001385321.1:E8(124);NM_001385315.1:E8(124);NM_001385312.1:E8(124);NM_080840.3:E8(124);NM_001388323.1:E8(124);NM_001385319.1:E9(124);NM_001385314.1:E9(124);NM_001385305.1:E9(124);NM_001388324.1:E9(124);NM_080841.3:E9(124);NM_001388320.1:E10(124);NM_001385302.1:E9(124);NM_001385320.1:E10(124);NM_001385306.1:E10(124);NM_001388321.1:E9(124);NM_002836.4:E13(124);NR_170936.1:E8(124);NM_080840:E8(124);NM_080841:E8(124);NM_002836:E13(124)	True,False,False,True	False	NA	False,False	True	True	+GT/AG	FSM	NNC	1	186f5527-c302-49e3-abeb-266b654cca2e	chr2029867642988474241,1240,1586	chr20:2986764:2988474
chr22|21805849|21807846|2|99,35|0,1962	chr22	21805849	21807846	-,-,-,-	ENSG00000100030,Q1HBJ4,P28482,MAPK1	ENSG00000100030,Q1HBJ4,P28482,MAPK1	2	99,35	0,1962	134	N,N	ENST00000215832:E3(99);ENST00000398822:E3(99);ENST00000544786:E3(99);ENST00000215832.10:E3(99);ENST00000398822.7:E3(99);ENST00000544786.1:E3(99);NM_138957.3:E3(99);NM_002745.5:E3(99);NM_138957:E3(99);NM_002745:E3(99),ENST00000215832:E2(35);ENST00000398822:E2(35);ENST00000544786:E2(35);ENST00000215832.10:E2(35);ENST00000398822.7:E2(35);ENST00000544786.1:E2(35);NM_138957.3:E2(35);NM_002745.5:E2(35);NM_138957:E2(35);NM_002745:E2(35)	True,False,False,True	False	+GT/AG	False,False	True	True	-GT/AG	FSM	NNC	1	04eb71a3-9fe7-416e-8a9d-12d93ccfc44f	chr222180584921807846299,350,1962	chr22:21805849:21807846
chr22|24338385|24347176|2|92,91|0,8700	chr22	24338385	24347176	+,+,+,+,+,+,+	ENSG00000100014,ENSG00000258555,Q69YQ0,A0A494C1J1,F8WAN1,SPECC1L,SPECC1L-ADORA2A	ENSG00000100014,ENSG00000258555,Q69YQ0,A0A494C1J1,F8WAN1,SPECC1L,SPECC1L-ADORA2A	2	92,91	0,8700	183	N,N	ENST00000437398:E9(92);ENST00000314328:E10(92);ENST00000541492:E9(92);ENST00000358654:E10(92);ENST00000437398.5:E9(92);ENST00000314328.14:E10(92);ENST00000651059.1:E12(92);ENST00000541492.1:E9(92);ENST00000358654.2:E10(92);NM_001254732.3:E9(92);NM_001145468.4:E9(92);NM_015330.6:E10(92);NR_103546.1:E10(92);NM_001145468:E9(92);NR_103546:E10(92);NM_015330:E10(92);NM_001254732:E9(92),ENST00000437398:E10(91);ENST00000314328:E11(91);ENST00000541492:E10(91);ENST00000358654:E12(91);ENST00000437398.5:E10(91);ENST00000314328.14:E11(91);ENST00000651059.1:E13(91);ENST00000541492.1:E10(91);ENST00000358654.2:E12(91);NM_001254733.2:E3(91);NM_001254732.3:E10(91);NM_001145468.4:E10(91);NM_015330.6:E11(91);NR_103546.1:E12(91);NM_001145468:E10(91);NR_103546:E12(91);NM_015330:E11(91);NM_001254733:E3(91);NM_001254732:E10(91)	True,True,True,True	True	+GT/AG	True,True	True	True	+GT/AG	FSM	FSM	1	0eabc674-a968-47a4-9485-e03fd7d16e4a	chr222433838524347176292,910,8700	chr22:24338385:24347176
chr22|24359263|24359480|1|217|0	chr22	24359263	24359480	NA	NA	NA	1	217	0	217	N	NA	False,False	NA	NA	False	False	True	-GT/AG	NNC	FSM	25	ed0df2ff-ab93-4f71-80e2-b93b12bdbdbc,2ffdb58e-fc14-4fac-998c-7aca2bdd8f86,18b008e1-9c4c-4b55-a38d-0b782587ae4d,8a935f04-55e1-456e-9daf-67e88a460bda,8a981cd3-e8f7-4128-9d9b-07eb52020e0a,6e85a09d-9c45-4231-8d33-bb0e5017dead,63acb1bd-fe4b-4e91-be8f-21bf1b11c262,0027c197-0ceb-41aa-9e23-402332aadff5,c079122d-5556-47fc-8f89-9fd52f4976d9,ea3c8b03-7b2f-46f0-ac86-fa41a5e33b37,3760845b-1f65-4b6f-bcce-fbdf344cc2aa,776eec67-ea88-4a98-b6cc-ef29a26a4923,e1e66241-97bf-4ac2-b985-66294c15d268,fd61c4d9-013f-4527-8cdb-335284ec5372,c5a4cc27-ede4-4958-b472-5c2e05c5df1c,be617596-4e48-4eba-b97d-963ca354c5ee,9f5c5275-9355-471f-9c38-543280703380,8cdacd77-b25a-4520-9d47-91f4421ab632,211323e5-7b4d-42b5-86f5-54efc1b364e0,17b598ca-d96c-49fd-adde-099ba6ebe192,efdb911b-9964-4d00-9aae-342e04e68fa1,24fee5bf-dca1-4837-8a88-bead6b3b5b41,aa8f5118-c6d9-4650-874f-72a373ec047f,f648b155-c36f-403e-8d75-b22f037ec8ca,c1438a89-b8de-49c4-aa9d-368055864fdf	chr22243592632435948012170	chr22:24359263:24359480
chr3|12915608|12920451|2|125,22|0,4821	chr3	12915608	12920451	-,-,-,-,-,-,-,-,-	ENSG00000144711,A0A087WWK8,Q6DN90,A0A2R8Y7T6,A0A0C4DGT3,A0A3B3IRZ4,A0A3B3IU98,A0A2R8Y695,IQSEC1	ENSG00000144711,A0A087WWK8,Q6DN90,A0A2R8Y7T6,A0A0C4DGT3,A0A3B3IRZ4,A0A3B3IU98,A0A2R8Y695,IQSEC1	2	125,22	0,4821	147	N,N	ENST00000273221:E7(125);ENST00000618604:E7(125);ENST00000613206:E7(125);ENST00000613206.2:E7(125);ENST00000273221.8:E7(125);ENST00000646269.1:E7(125);ENST00000618604.4:E7(125);ENST00000648114.1:E9(125);ENST00000648386.1:E7(125);ENST00000647458.1:E7(125);NM_014869.8:E7(125);NM_001330619.3:E7(125);XM_011534308.2:E7(125);XM_011534314.2:E7(125);XM_011534312.2:E7(125);XM_011534311.2:E7(125);XM_011534313.2:E7(125);XM_011534306.3:E7(125);XM_011534305.2:E7(125);XM_024453846.1:E7(125);XM_024453845.1:E7(125);XM_011534307.2:E8(125);NM_001134382.3:E7(125);NM_001376938.2:E9(125);NM_001330619:E7(125);NM_014869:E7(125);NM_001134382:E7(125),ENST00000273221:E6(22);ENST00000618604:E6(22);ENST00000613206:E6(22);ENST00000613206.2:E6(22);ENST00000273221.8:E6(22);ENST00000646269.1:E6(22);ENST00000618604.4:E6(22);ENST00000648114.1:E8(22);ENST00000648386.1:E6(22);ENST00000647458.1:E6(22);NM_014869.8:E6(22);NM_001330619.3:E6(22);XM_011534308.2:E6(22);XM_011534314.2:E6(22);XM_011534312.2:E6(22);XM_011534311.2:E6(22);XM_011534313.2:E6(22);XM_011534306.3:E6(22);XM_011534305.2:E6(22);XM_024453846.1:E6(22);XM_024453845.1:E6(22);XM_011534307.2:E7(22);NM_001134382.3:E6(22);NM_001376938.2:E8(22);NM_001330619:E6(22);NM_014869:E6(22);NM_001134382:E6(22)	False,True,True,False	True	-GT/AG	False,False	False	True	-GT/AG	NNC	NIC	1	f270db3d-5f0b-4e16-8f62-21cbf4330ec6	chr312915608129204512125,220,4821	chr3:12915608:12920451
chr3|129880308|129880559|1|251|0	chr3	129880308	129880559	-,-,-,-,-,-,-,-,-	ENSG00000172765,ENST00000505924.5,ENST00000512902.5,ENST00000508869.5,ENST00000515024.5,ENST00000508729.5,ENST00000509440.5,ENST00000510521.1,TMCC1	ENSG00000172765,ENST00000505924.5,ENST00000512902.5,ENST00000508869.5,ENST00000515024.5,ENST00000508729.5,ENST00000509440.5,ENST00000510521.1,TMCC1	1	251	0	251	N	ENST00000393238:E1(158)+I(93);ENST00000505924:E2(251);ENST00000512902:E2(251);ENST00000508869:E2(251);ENST00000515024:E2(251);ENST00000508729:E2(251);ENST00000509440:E2(251);ENST00000510521:E2(251);ENST00000393238.7:E1(158)+I(93);ENST00000648771.1:E3(251);ENST00000505924.5:E2(251);ENST00000512902.5:E2(251);ENST00000508869.5:E2(251);ENST00000515024.5:E2(251);ENST00000508729.5:E2(251);ENST00000509440.5:E2(251);ENST00000510521.1:E2(251);XM_017005931.1:E2(251);XM_017005938.1:E2(251);XM_017005939.1:E2(251);XM_006713544.1:E2(251);XM_011512573.2:E2(251);XM_017005935.1:E2(251);XM_017005937.1:E2(251);XM_017005934.1:E2(251);XM_024453407.1:E2(251);XM_024453406.1:E2(251);XM_011512580.2:E2(251);XM_011512583.2:E2(251);XM_017005933.1:E2(251);NM_001349276.2:E2(251);NM_001349264.2:E2(251);NM_001349275.2:E2(251);NM_001349271.2:E2(251);NM_001349263.2:E2(251);NM_001349266.2:E2(251);NM_001349269.2:E2(251);NM_001017395.5:E2(251);NM_001349265.2:E2(251);NM_001349270.2:E2(251);NM_001349265:E2(251);NM_001349276:E2(251);NM_001349264:E2(251);NM_001349269:E2(251);NM_001017395:E2(251);NM_001349270:E2(251);NM_001349263:E2(251);NM_001349275:E2(251);NM_001349271:E2(251);NM_001349266:E2(251)	True,True	NA	NA	True	True	True	-GT/AG	FSM	FSM	2	70d85442-ff42-4a0e-98c5-f0506377f9ef,68d4d74b-a910-4fa7-a638-ba9b48cd4025	chr312988030812988055912510	chr3:129880308:129880559
chr3|138734633|138734804|1|171|0	chr3	138734633	138734804	-,-,-,-	ENSG00000051382,P42338,F8WDJ8,PIK3CB	ENSG00000051382,P42338,F8WDJ8,PIK3CB	1	171	0	171	N	ENST00000289153:E5(171);ENST00000477593:E6(171);ENST00000462898:E6(171);ENST00000289153.6:E5(171);ENST00000477593.5:E6(171);ENST00000462898.5:E6(171);XM_024453597.1:E5(171);XM_017006621.2:E5(171);XM_024453596.1:E5(171);XM_017006619.1:E6(171);XM_011512895.2:E8(171);XM_006713659.3:E6(171);NM_006219.3:E7(171);XR_002959542.1:E5(171);NM_006219:E7(171)	True,True	NA	NA	True	False	True	-GT/AG	NIC	FSM	1	7bac5d00-b302-4d5b-bf70-6c7e6857fcc5	chr313873463313873480411710	chr3:138734633:138734804
chr3|170145422|170178938|3|99,55,127|0,3663,33389	chr3	170145422	170178938	-,-,-,-,-	ENSG00000173889,Q8NDX5,B4DTC4,C9JYH7,PHC3	ENSG00000173889,Q8NDX5,B4DTC4,C9JYH7,PHC3	3	99,55,127	0,3663,33389	281	N,N,N	ENST00000495893:E6(99);ENST00000494943:E6(99);ENST00000467570:E5(99);ENST00000479467:E6(99);ENST00000475729:E6(99);ENST00000495893.7:E6(99);ENST00000494943.5:E6(99);ENST00000467570.5:E5(99);ENST00000479467.5:E6(99);ENST00000475729.5:E6(99);XM_006713757.4:E6(99);XM_005247793.3:E6(99);XM_011513189.3:E5(99);XM_005247791.4:E6(99);NM_001308116.2:E6(99);NM_024947.4:E6(99);XM_017007239.2:E3(99);XM_006713754.4:E6(99);XM_006713753.2:E6(99);XM_011513188.3:E5(99);XM_017007237.2:E5(99);XM_017007235.2:E6(99);XM_005247789.3:E6(99);XM_017007236.2:E6(99);XR_924181.3:E6(99);XR_241509.4:E6(99);XR_001740275.2:E6(99);XR_001740274.2:E6(99);NM_001308116:E6(99);NM_024947:E6(99),ENST00000495893:E5(55);ENST00000494943:E5(55);ENST00000479467:E5(55);ENST00000475729:E5(55);ENST00000472330:I(48)+E6(7);ENST00000495893.7:E5(55);ENST00000494943.5:E5(55);ENST00000479467.5:E5(55);ENST00000475729.5:E5(55);ENST00000472330.5:I(48)+E6(7);XM_006713757.4:E5(55);XM_005247793.3:E5(55);XM_005247791.4:E5(55);NM_001308116.2:E5(55);NM_024947.4:E5(55);XM_017007239.2:E2(55);XM_006713754.4:E5(55);XM_006713753.2:E5(55);XM_017007235.2:E5(55);XM_005247789.3:E5(55);XM_011513186.3:E5(55);XM_011513187.3:E5(55);XM_017007236.2:E5(55);XR_924181.3:E5(55);XR_241509.4:E5(55);XR_001740275.2:E5(55);XR_001740274.2:E5(55);NM_001308116:E5(55);NM_024947:E5(55);ENST00000474275:E5(55);ENST00000474275.5:E5(55),ENST00000495893:E2(127);ENST00000494943:E2(127);ENST00000467570:E2(127);ENST00000484931:E2(127);ENST00000479467:E2(127);ENST00000466189:E2(127);ENST00000475729:E2(127);ENST00000474275:E2(127);ENST00000472330:E2(127);ENST00000465896:E2(127);ENST00000497658:E2(127);ENST00000481639:E2(127);ENST00000491258:E2(127);ENST00000495893.7:E2(127);ENST00000494943.5:E2(127);ENST00000467570.5:E2(127);ENST00000484931.5:E2(127);ENST00000479467.5:E2(127);ENST00000466189.5:E2(127);ENST00000475729.5:E2(127);ENST00000474275.5:E2(127);ENST00000472330.5:E2(127);ENST00000465896.5:E2(127);ENST00000497658.5:E2(127);ENST00000481639.1:E2(127);ENST00000491258.1:E2(127);XM_006713757.4:E2(127);XM_005247793.3:E2(127);XM_011513189.3:E2(127);XM_005247791.4:E2(127);NM_001308116.2:E2(127);NM_024947.4:E2(127);XM_006713754.4:E2(127);XM_006713753.2:E2(127);XM_011513188.3:E2(127);XM_017007237.2:E2(127);XM_006713756.3:E2(127);XM_017007238.2:E2(127);XM_017007235.2:E2(127);XM_005247789.3:E2(127);XM_011513186.3:E2(127);XM_011513187.3:E2(127);XM_017007236.2:E2(127);XR_924181.3:E2(127);XR_241509.4:E2(127);XR_001740275.2:E2(127);XR_001740274.2:E2(127);NM_001308116:E2(127);NM_024947:E2(127)	True,True,True,False,False,True	True,False	-GT/AG,NA	True,False,False	True	True	-GT/AG	FSM	NNC	1	ef91a7f4-c86c-4a2c-b54c-c7c246dd8495	chr3170145422170178938399,55,1270,3663,33389	chr3:170145422:170178938
